"CODIGO_CLIENTE","Clt"
86361216,"Si"
86361290,"Si"
86362866,"Si"
86364085,"Si"
86366101,"Si"
86368003,"Si"
86368091,"Si"
86368753,"Si"
86372752,"Si"
86374348,"Si"
86376615,"Si"
86376978,"Si"
86378336,"Si"
86378691,"Si"
86379351,"Si"
86380247,"Si"
86383304,"Si"
86385021,"Si"
86386342,"Si"
86390963,"Si"
86391731,"Si"
86393135,"Si"
86394026,"Si"
86394126,"Si"
86404775,"No"
86404786,"Si"
86406697,"Si"
86407293,"Si"
86412669,"Si"
86412952,"No"
86414244,"Si"
86414779,"No"
86416039,"Si"
86419660,"Si"
86422069,"Si"
86423913,"Si"
86427064,"Si"
86429590,"Si"
86430227,"Si"
86431363,"Si"
86432193,"Si"
86434625,"No"
86435480,"Si"
86437352,"Si"
86439405,"Si"
86441948,"No"
86442081,"Si"
86446029,"Si"
86447644,"No"
86449211,"Si"
86454046,"No"
86455139,"Si"
86455646,"Si"
86456915,"Si"
86458392,"Si"
86459995,"Si"
86463925,"Si"
86465440,"Si"
86467692,"Si"
86468798,"Si"
86471380,"Si"
86472496,"Si"
86473106,"Si"
86476302,"Si"
86478324,"Si"
86479660,"Si"
86480607,"Si"
86482121,"Si"
86482416,"Si"
86482856,"Si"
86484956,"Si"
86485840,"Si"
86488093,"Si"
86488102,"Si"
86488772,"Si"
86491000,"Si"
86494825,"Si"
86495460,"No"
86500219,"Si"
86500281,"Si"
86501826,"Si"
86505125,"Si"
86510893,"Si"
86512861,"Si"
86513289,"Si"
86514885,"Si"
86520303,"Si"
86521006,"No"
86525148,"Si"
86525234,"Si"
86532306,"Si"
86536214,"Si"
86541064,"Si"
86541318,"Si"
86541909,"Si"
86543083,"Si"
86543860,"Si"
86546204,"Si"
86548819,"Si"
86549467,"Si"
86549519,"Si"
86553008,"Si"
86558949,"Si"
86561427,"Si"
86562573,"Si"
86563956,"Si"
86564277,"Si"
86564775,"No"
86567136,"Si"
86571526,"Si"
86572552,"Si"
86576220,"Si"
86579966,"Si"
86583139,"Si"
86584294,"Si"
86587951,"Si"
86589159,"Si"
86589803,"Si"
86596968,"Si"
86597470,"Si"
86604986,"Si"
86607422,"Si"
86608656,"Si"
86612558,"No"
86613203,"No"
86613838,"Si"
86614767,"Si"
86615447,"Si"
86618490,"No"
86619848,"Si"
86622678,"Si"
86625301,"Si"
86625507,"Si"
86626681,"No"
86629280,"Si"
86634805,"Si"
86635454,"Si"
86636771,"Si"
86637270,"Si"
86639111,"No"
86640376,"Si"
86643440,"Si"
86643983,"Si"
86644707,"Si"
86645509,"Si"
86647597,"Si"
86652205,"Si"
86653938,"Si"
86654940,"Si"
86654966,"Si"
86658414,"Si"
86660326,"Si"
86661582,"Si"
86663095,"Si"
86671928,"Si"
86673751,"Si"
86676045,"Si"
86676902,"Si"
86677062,"Si"
86678019,"Si"
86678907,"Si"
86679015,"Si"
86680767,"Si"
86683312,"No"
86683837,"No"
86686026,"No"
86687323,"Si"
86689044,"Si"
86691357,"Si"
86691676,"Si"
86692395,"Si"
86697402,"Si"
86700829,"Si"
86702969,"Si"
86706396,"No"
86707786,"Si"
86708853,"Si"
86717322,"Si"
86718267,"No"
86720801,"Si"
86725279,"Si"
86727461,"Si"
86731131,"Si"
86731158,"No"
86731380,"Si"
86735189,"Si"
86735825,"No"
86742977,"Si"
86743806,"Si"
86744748,"Si"
86747811,"No"
86748558,"Si"
86751608,"Si"
86752533,"Si"
86754770,"Si"
86757114,"Si"
86759022,"Si"
86761650,"Si"
86765824,"Si"
86767042,"Si"
86771106,"Si"
86775495,"No"
86776801,"Si"
86777580,"Si"
86778597,"Si"
86778784,"Si"
86781091,"No"
86781919,"Si"
86784157,"Si"
86785985,"Si"
86787258,"No"
86787845,"Si"
86788191,"Si"
86789543,"Si"
86789913,"Si"
86790171,"Si"
86792232,"Si"
86792754,"No"
86794486,"Si"
86794884,"Si"
86795997,"No"
86797103,"Si"
86802849,"Si"
86802895,"Si"
86803259,"Si"
86806549,"Si"
86808737,"Si"
86809599,"Si"
86811053,"Si"
86814355,"Si"
86816113,"Si"
86817097,"Si"
86817710,"Si"
86819919,"Si"
86820871,"Si"
86824716,"Si"
86827762,"Si"
86828847,"Si"
86830489,"No"
86830578,"Si"
86833153,"No"
86837818,"No"
86838671,"Si"
86839739,"Si"
86840396,"Si"
86841167,"Si"
86845481,"No"
86850425,"Si"
86851187,"Si"
86852621,"Si"
86852947,"Si"
86854624,"Si"
86856035,"Si"
86857498,"Si"
86857690,"Si"
86862503,"Si"
86864278,"Si"
86865233,"Si"
86866508,"Si"
86866564,"Si"
86868248,"Si"
86870090,"Si"
86871338,"Si"
86872870,"Si"
86873597,"Si"
86875995,"Si"
86876929,"Si"
86878069,"Si"
86879766,"Si"
86881885,"Si"
86884251,"Si"
86885552,"Si"
86885948,"Si"
86889358,"Si"
86897174,"Si"
86904495,"No"
86913495,"Si"
86915372,"No"
86917462,"No"
86919189,"Si"
86921010,"Si"
86921298,"No"
86921948,"Si"
86922683,"Si"
86923367,"Si"
86924480,"Si"
86927101,"Si"
86929431,"Si"
86931216,"Si"
86933328,"Si"
86935339,"Si"
86935578,"Si"
86935705,"Si"
86938697,"Si"
86939311,"Si"
86940377,"Si"
86943907,"Si"
86943999,"No"
86950315,"Si"
86952187,"Si"
86958462,"Si"
86958565,"Si"
86965396,"Si"
86968010,"Si"
86969715,"Si"
86971650,"No"
86972621,"Si"
86972744,"No"
86972768,"Si"
86974310,"Si"
86974707,"Si"
86977067,"Si"
86984211,"Si"
86985145,"Si"
86985169,"Si"
86988806,"Si"
86990185,"Si"
86992362,"No"
86992396,"Si"
86992484,"Si"
86992525,"Si"
86993591,"Si"
86994783,"Si"
86997533,"Si"
86998847,"Si"
87000634,"Si"
87000817,"No"
87001038,"Si"
87001450,"No"
87001635,"Si"
87001811,"Si"
87010525,"Si"
87010937,"Si"
87011062,"Si"
87012514,"Si"
87014041,"Si"
87015671,"Si"
87018251,"Si"
87019699,"Si"
87020903,"Si"
87021441,"Si"
87025611,"Si"
87026769,"Si"
87027204,"Si"
87028948,"Si"
87033704,"Si"
87036284,"Si"
87038455,"Si"
87038548,"Si"
87040561,"Si"
87044411,"Si"
87046116,"Si"
87048819,"Si"
87055674,"Si"
87061350,"No"
87063918,"Si"
87067081,"Si"
87070223,"Si"
87072903,"Si"
87075133,"Si"
87077076,"Si"
87077599,"No"
87078463,"Si"
87078595,"Si"
87082108,"Si"
87085374,"Si"
87088255,"Si"
87089737,"Si"
87093254,"Si"
87094588,"No"
87096614,"Si"
87107328,"Si"
87108005,"Si"
87108732,"Si"
87109892,"Si"
87110992,"Si"
87111629,"Si"
87112847,"Si"
87118251,"Si"
87119888,"Si"
87119943,"Si"
87122976,"Si"
87124491,"Si"
87124563,"No"
87124615,"Si"
87125227,"Si"
87126306,"Si"
87126634,"Si"
87128953,"Si"
87129969,"Si"
87129978,"Si"
87130957,"Si"
87132745,"Si"
87132979,"No"
87133285,"Si"
87134189,"Si"
87136989,"Si"
87139642,"Si"
87139795,"Si"
87139878,"No"
87140057,"No"
87140435,"Si"
87140721,"Si"
87141063,"No"
87147061,"Si"
87147155,"Si"
87147573,"Si"
87151841,"No"
87152236,"Si"
87152307,"Si"
87153419,"Si"
87160656,"Si"
87161875,"Si"
87162690,"Si"
87163797,"Si"
87164172,"Si"
87168444,"Si"
87170580,"Si"
87170682,"No"
87174460,"Si"
87175550,"Si"
87179286,"Si"
87179416,"Si"
87182113,"Si"
87183461,"Si"
87185152,"Si"
87190467,"Si"
87192013,"No"
87194032,"Si"
87195509,"Si"
87198520,"Si"
87200425,"Si"
87200554,"Si"
87202312,"Si"
87203849,"Si"
87204417,"Si"
87206121,"Si"
87207241,"Si"
87207388,"Si"
87212935,"Si"
87213096,"Si"
87217677,"Si"
87221161,"Si"
87222764,"Si"
87224299,"Si"
87224417,"Si"
87225600,"Si"
87226621,"No"
87228483,"No"
87229675,"Si"
87236289,"Si"
87242066,"Si"
87247832,"Si"
87248038,"Si"
87249691,"Si"
87249940,"Si"
87250214,"Si"
87250842,"Si"
87251164,"Si"
87252187,"Si"
87252323,"Si"
87252324,"Si"
87254564,"Si"
87256252,"No"
87259149,"Si"
87260841,"Si"
87263630,"Si"
87264497,"Si"
87267666,"No"
87268001,"Si"
87268002,"Si"
87269000,"Si"
87271567,"Si"
87271766,"Si"
87272245,"Si"
87278641,"Si"
87280082,"Si"
87281664,"Si"
87281845,"Si"
87284322,"Si"
87290583,"Si"
87290820,"Si"
87294495,"Si"
87295800,"Si"
87304698,"Si"
87307032,"Si"
87307500,"Si"
87308800,"Si"
87309349,"Si"
87310604,"Si"
87312819,"Si"
87313972,"Si"
87315957,"Si"
87317459,"Si"
87320625,"Si"
87323481,"Si"
87329716,"Si"
87330938,"Si"
87333190,"Si"
87334988,"Si"
87335744,"Si"
87336263,"Si"
87337408,"Si"
87338176,"Si"
87338367,"Si"
87341619,"No"
87341908,"Si"
87343913,"Si"
87351380,"Si"
87352810,"Si"
87354206,"Si"
87354275,"Si"
87354703,"Si"
87356202,"Si"
87358275,"Si"
87359798,"Si"
87360812,"Si"
87361423,"No"
87362749,"Si"
87363241,"Si"
87365310,"Si"
87366560,"Si"
87369368,"Si"
87369470,"Si"
87369489,"Si"
87375006,"Si"
87375234,"Si"
87378958,"Si"
87381757,"Si"
87383378,"Si"
87387482,"Si"
87388459,"Si"
87389378,"Si"
87389606,"Si"
87390259,"Si"
87390932,"Si"
87392744,"Si"
87396080,"Si"
87397354,"Si"
87399174,"Si"
87402982,"Si"
87407377,"Si"
87409078,"Si"
87409390,"Si"
87412245,"Si"
87412967,"Si"
87418446,"Si"
87418464,"Si"
87419162,"No"
87419379,"Si"
87419946,"Si"
87420748,"Si"
87424170,"No"
87424357,"Si"
87426787,"Si"
87427168,"Si"
87427733,"Si"
87429333,"Si"
87432047,"Si"
87433997,"Si"
87436321,"Si"
87436597,"Si"
87436967,"Si"
87437474,"Si"
87440392,"Si"
87440784,"Si"
87440991,"Si"
87444110,"Si"
87444374,"No"
87444644,"Si"
87451316,"Si"
87452185,"Si"
87460270,"No"
87460887,"Si"
87461739,"Si"
87462811,"Si"
87463104,"Si"
87464021,"Si"
87465285,"No"
87466144,"Si"
87466397,"Si"
87466399,"Si"
87467798,"Si"
87470412,"No"
87470622,"No"
87471759,"Si"
87472184,"Si"
87473619,"Si"
87473676,"Si"
87476838,"Si"
87477856,"Si"
87477929,"Si"
87478827,"Si"
87484043,"Si"
87486688,"Si"
87487780,"Si"
87489940,"No"
87490323,"No"
87493272,"Si"
87493862,"Si"
87496978,"Si"
87499941,"No"
87501042,"No"
87501889,"Si"
87503292,"Si"
87503565,"Si"
87503778,"Si"
87505620,"Si"
87505864,"Si"
87506783,"Si"
87511809,"Si"
87511906,"No"
87515235,"Si"
87515270,"Si"
87516264,"No"
87522447,"No"
87522826,"Si"
87524736,"Si"
87524900,"Si"
87527030,"Si"
87528032,"Si"
87528038,"Si"
87529226,"Si"
87531615,"Si"
87533903,"Si"
87536407,"Si"
87536889,"Si"
87537918,"Si"
87538414,"Si"
87538451,"Si"
87539235,"Si"
87539973,"Si"
87542806,"Si"
87543042,"Si"
87543447,"Si"
87545248,"Si"
87545443,"Si"
87548152,"Si"
87552047,"Si"
87553605,"Si"
87553671,"Si"
87556517,"Si"
87558894,"Si"
87559887,"Si"
87560683,"Si"
87560924,"Si"
87562666,"Si"
87563638,"Si"
87563687,"Si"
87565710,"Si"
87565779,"Si"
87565884,"Si"
87567945,"Si"
87570171,"No"
87575308,"Si"
87575462,"Si"
87575850,"Si"
87577347,"Si"
87579134,"Si"
87580487,"Si"
87581618,"Si"
87584789,"Si"
87585425,"Si"
87586229,"Si"
87586471,"No"
87591072,"Si"
87591086,"Si"
87592354,"Si"
87593234,"Si"
87596410,"Si"
87597075,"Si"
87597204,"Si"
87597351,"Si"
87598903,"Si"
87599068,"Si"
87601271,"No"
87605130,"Si"
87606167,"Si"
87608902,"Si"
87610270,"Si"
87610973,"Si"
87615607,"Si"
87619558,"Si"
87626294,"Si"
87629561,"Si"
87629692,"Si"
87632693,"Si"
87633498,"Si"
87635292,"Si"
87635421,"Si"
87638859,"Si"
87639328,"Si"
87646249,"Si"
87648746,"Si"
87649836,"Si"
87650322,"Si"
87650444,"Si"
87653623,"No"
87653900,"Si"
87654252,"Si"
87655322,"Si"
87655943,"Si"
87659112,"Si"
87660560,"Si"
87665396,"Si"
87665676,"Si"
87666653,"Si"
87667422,"Si"
87669881,"Si"
87673001,"Si"
87673346,"Si"
87676024,"Si"
87676925,"Si"
87678999,"Si"
87679406,"Si"
87681449,"Si"
87682044,"Si"
87684643,"Si"
87684837,"Si"
87685877,"Si"
87688893,"No"
87689546,"Si"
87690857,"Si"
87696106,"Si"
87696755,"Si"
87698495,"Si"
87699532,"Si"
87699789,"Si"
87699997,"Si"
87703630,"No"
87706103,"Si"
87706913,"Si"
87708375,"Si"
87711675,"Si"
87713394,"Si"
87713797,"Si"
87713805,"Si"
87715072,"Si"
87718848,"Si"
87719119,"Si"
87719332,"Si"
87719675,"Si"
87720308,"Si"
87721345,"Si"
87723810,"Si"
87723844,"Si"
87726016,"Si"
87726254,"Si"
87727295,"No"
87728168,"Si"
87728326,"Si"
87729439,"Si"
87729627,"Si"
87730281,"Si"
87739466,"Si"
87739878,"Si"
87741770,"Si"
87745867,"Si"
87751622,"Si"
87752033,"Si"
87755219,"Si"
87755238,"Si"
87757412,"Si"
87757562,"Si"
87759328,"Si"
87759423,"Si"
87759501,"Si"
87764627,"Si"
87767212,"Si"
87767870,"Si"
87767913,"Si"
87768292,"No"
87768573,"Si"
87771282,"No"
87774556,"Si"
87775298,"No"
87777473,"No"
87780283,"Si"
87781529,"Si"
87781541,"No"
87782590,"Si"
87784150,"Si"
87786732,"Si"
87789605,"Si"
87795107,"Si"
87798983,"Si"
87799223,"Si"
87801479,"Si"
87801910,"Si"
87801949,"Si"
87802545,"Si"
87804268,"Si"
87805565,"No"
87808321,"Si"
87810495,"Si"
87810949,"Si"
87811114,"No"
87811900,"Si"
87812555,"Si"
87814508,"Si"
87817739,"Si"
87819709,"Si"
87820821,"No"
87821427,"Si"
87825366,"Si"
87829716,"No"
87830353,"Si"
87832155,"Si"
87832347,"Si"
87832957,"Si"
87833203,"Si"
87834422,"No"
87840569,"Si"
87840928,"Si"
87841062,"Si"
87841562,"Si"
87842702,"Si"
87853378,"Si"
87855052,"Si"
87856641,"Si"
87857240,"Si"
87859495,"Si"
87861136,"Si"
87861477,"Si"
87863622,"Si"
87864599,"Si"
87864903,"Si"
87867261,"Si"
87867453,"Si"
87871006,"Si"
87874035,"Si"
87874925,"Si"
87875832,"Si"
87877657,"Si"
87878837,"Si"
87881085,"Si"
87881606,"No"
87881761,"Si"
87884632,"Si"
87886505,"No"
87889507,"No"
87890797,"Si"
87891943,"Si"
87892199,"Si"
87892221,"Si"
87894650,"Si"
87897527,"Si"
87900057,"Si"
87901192,"Si"
87903299,"Si"
87903790,"Si"
87905243,"Si"
87909582,"No"
87911884,"Si"
87912217,"Si"
87912247,"Si"
87918088,"No"
87920026,"Si"
87926417,"Si"
87926861,"Si"
87928526,"Si"
87930054,"Si"
87931682,"No"
87931784,"Si"
87932681,"Si"
87932757,"No"
87933751,"Si"
87934256,"Si"
87934969,"Si"
87936246,"Si"
87937133,"No"
87940474,"Si"
87941563,"Si"
87942053,"Si"
87942552,"Si"
87944779,"Si"
87947069,"Si"
87948171,"Si"
87948246,"Si"
87950790,"Si"
87951303,"Si"
87951685,"Si"
87951956,"Si"
87952218,"Si"
87952306,"Si"
87956876,"Si"
87957718,"Si"
87958150,"Si"
87960517,"Si"
87960996,"Si"
87962116,"Si"
87962888,"Si"
87963110,"Si"
87966440,"Si"
87966988,"Si"
87968366,"Si"
87969534,"Si"
87973006,"No"
87973416,"No"
87973648,"Si"
87974272,"Si"
87975883,"Si"
87976893,"No"
87977309,"Si"
87977401,"Si"
87978110,"Si"
87979867,"Si"
87980768,"Si"
87983096,"No"
87983169,"Si"
87984785,"Si"
87986392,"Si"
87988869,"Si"
87993311,"Si"
87999737,"Si"
88000878,"Si"
88001728,"Si"
88001980,"Si"
88002962,"Si"
88003674,"Si"
88005089,"Si"
88007277,"Si"
88008012,"Si"
88009061,"Si"
88009557,"Si"
88009766,"Si"
88011134,"Si"
88012217,"Si"
88013532,"Si"
88014292,"Si"
88016280,"Si"
88018340,"Si"
88024747,"Si"
88027498,"Si"
88029112,"Si"
88030279,"Si"
88031615,"Si"
88035567,"Si"
88036383,"Si"
88036654,"No"
88040544,"Si"
88041260,"Si"
88042484,"No"
88044257,"Si"
88044882,"Si"
88048053,"Si"
88054069,"Si"
88054959,"Si"
88055296,"Si"
88055729,"Si"
88058678,"Si"
88058991,"Si"
88060383,"Si"
88063337,"Si"
88063534,"No"
88063830,"Si"
88067136,"Si"
88067304,"Si"
88070885,"Si"
88070963,"No"
88070997,"Si"
88071106,"Si"
88075596,"Si"
88076072,"Si"
88079174,"Si"
88079470,"Si"
88080232,"Si"
88081035,"Si"
88083009,"Si"
88083327,"Si"
88087022,"Si"
88087464,"Si"
88087944,"Si"
88088077,"No"
88092309,"Si"
88094982,"Si"
88095276,"Si"
88096664,"Si"
88098577,"Si"
88099744,"Si"
88100502,"Si"
88104736,"Si"
88104866,"Si"
88107428,"No"
88107758,"Si"
88109829,"No"
88109892,"Si"
88110538,"No"
88111091,"Si"
88111603,"Si"
88117836,"No"
88125025,"Si"
88125134,"Si"
88127567,"Si"
88129921,"Si"
88132262,"Si"
88133541,"Si"
88135248,"Si"
88137406,"Si"
88138790,"Si"
88139778,"Si"
88141277,"Si"
88141560,"Si"
88146541,"Si"
88147151,"Si"
88152744,"No"
88153410,"No"
88153963,"Si"
88156614,"Si"
88157207,"No"
88157984,"Si"
88159393,"No"
88163572,"Si"
88163860,"Si"
88166044,"Si"
88170809,"Si"
88170823,"Si"
88170978,"Si"
88171085,"Si"
88171258,"Si"
88171480,"Si"
88172019,"Si"
88172674,"Si"
88178663,"No"
88179778,"Si"
88180373,"Si"
88185381,"Si"
88186399,"Si"
88187643,"Si"
88188387,"Si"
88188423,"Si"
88189580,"Si"
88190102,"Si"
88192164,"No"
88197205,"Si"
88199059,"Si"
88200175,"Si"
88201319,"Si"
88202667,"Si"
88206110,"Si"
88208390,"No"
88209057,"Si"
88209948,"Si"
88212426,"Si"
88212951,"Si"
88216628,"Si"
88216823,"Si"
88217798,"Si"
88220148,"Si"
88222060,"No"
88222179,"Si"
88223177,"Si"
88225228,"Si"
88225623,"Si"
88227997,"Si"
88229807,"No"
88231425,"Si"
88238288,"Si"
88239784,"Si"
88240259,"Si"
88240614,"Si"
88240687,"Si"
88245316,"Si"
88247924,"Si"
88249374,"Si"
88253860,"No"
88258119,"Si"
88258785,"Si"
88259224,"Si"
88260187,"Si"
88260943,"Si"
88261795,"Si"
88262925,"Si"
88263725,"Si"
88269967,"Si"
88271959,"Si"
88272803,"No"
88272974,"Si"
88273951,"Si"
88277607,"Si"
88280460,"Si"
88282575,"Si"
88293038,"Si"
88294686,"Si"
88295410,"Si"
88295785,"Si"
88300068,"Si"
88300471,"Si"
88301812,"Si"
88302970,"Si"
88306089,"Si"
88306970,"No"
88307210,"Si"
88307751,"Si"
88313063,"Si"
88313219,"Si"
88315588,"Si"
88317938,"Si"
88318543,"Si"
88321740,"Si"
88322397,"Si"
88323711,"Si"
88326311,"No"
88332319,"No"
88333633,"No"
88334507,"No"
88335023,"Si"
88335360,"Si"
88336784,"Si"
88337855,"No"
88343237,"Si"
88343944,"Si"
88347565,"Si"
88348139,"Si"
88351362,"No"
88352291,"Si"
88353972,"Si"
88354348,"Si"
88359805,"Si"
88360650,"Si"
88362139,"Si"
88364567,"Si"
88364669,"Si"
88365046,"Si"
88365348,"Si"
88367579,"Si"
88368352,"Si"
88368471,"Si"
88368923,"Si"
88369296,"Si"
88375946,"Si"
88377293,"Si"
88377574,"Si"
88380070,"Si"
88381482,"Si"
88382194,"Si"
88384169,"Si"
88386301,"Si"
88392123,"Si"
88394515,"Si"
88394849,"No"
88394909,"Si"
88395356,"Si"
88395996,"Si"
88399338,"Si"
88406364,"Si"
88408219,"Si"
88410374,"Si"
88411742,"Si"
88411900,"Si"
88415530,"Si"
88416388,"Si"
88417690,"Si"
88424537,"No"
88424737,"Si"
88424914,"Si"
88426740,"Si"
88431185,"No"
88433006,"Si"
88439667,"No"
88440561,"Si"
88445733,"Si"
88446568,"Si"
88449731,"Si"
88452243,"Si"
88453282,"Si"
88454023,"Si"
88454029,"Si"
88454198,"Si"
88454592,"Si"
88457881,"Si"
88465156,"No"
88467164,"Si"
88468540,"Si"
88471851,"Si"
88472885,"Si"
88473627,"No"
88474970,"Si"
88475437,"Si"
88475861,"Si"
88477836,"No"
88479295,"Si"
88479761,"Si"
88484357,"Si"
88489500,"No"
88490618,"Si"
88492390,"Si"
88493010,"Si"
88496209,"Si"
88501640,"Si"
88502757,"Si"
88504397,"Si"
88505281,"Si"
88506395,"Si"
88506939,"Si"
88510387,"Si"
88513708,"Si"
88517106,"Si"
88517355,"Si"
88519719,"Si"
88520792,"Si"
88523964,"Si"
88524447,"Si"
88527039,"Si"
88528896,"Si"
88530049,"Si"
88532156,"Si"
88534227,"Si"
88536187,"Si"
88538298,"No"
88538707,"Si"
88538968,"No"
88540581,"Si"
88542566,"Si"
88543131,"Si"
88543209,"Si"
88545898,"Si"
88546608,"Si"
88547732,"Si"
88552011,"Si"
88552966,"Si"
88553370,"Si"
88560763,"Si"
88561750,"Si"
88563933,"Si"
88565682,"Si"
88577636,"Si"
88577940,"Si"
88577971,"Si"
88578699,"Si"
88579142,"Si"
88581411,"Si"
88581647,"No"
88584167,"Si"
88588068,"No"
88588221,"Si"
88589949,"Si"
88590646,"Si"
88590724,"Si"
88590979,"Si"
88594693,"Si"
88597890,"Si"
88598222,"Si"
88601657,"Si"
88604538,"Si"
88605484,"Si"
88605803,"Si"
88609886,"Si"
88612624,"Si"
88616850,"No"
88616991,"Si"
88620329,"Si"
88621504,"Si"
88622216,"Si"
88631659,"Si"
88634699,"Si"
88638136,"Si"
88639433,"Si"
88641692,"Si"
88643872,"Si"
88644999,"Si"
88645586,"Si"
88647330,"Si"
88650088,"Si"
88651229,"Si"
88652168,"Si"
88653141,"Si"
88656066,"Si"
88656535,"No"
88659588,"Si"
88663157,"Si"
88663295,"Si"
88665416,"Si"
88665982,"Si"
88666730,"No"
88668764,"Si"
88670820,"Si"
88670879,"Si"
88673651,"Si"
88673663,"Si"
88675860,"Si"
88676767,"Si"
88678296,"Si"
88680402,"Si"
88683650,"No"
88685566,"Si"
88686158,"Si"
88689169,"Si"
88691933,"Si"
88693389,"Si"
88693501,"Si"
88693806,"Si"
88695281,"Si"
88695715,"No"
88696449,"Si"
88701336,"Si"
88701425,"Si"
88702203,"Si"
88704127,"Si"
88705755,"Si"
88709419,"Si"
88710772,"Si"
88710866,"Si"
88712897,"Si"
88713952,"Si"
88715291,"Si"
88716273,"Si"
88717023,"Si"
88717984,"No"
88719069,"No"
88720158,"Si"
88722285,"Si"
88723505,"Si"
88723543,"Si"
88725497,"Si"
88726620,"Si"
88728550,"Si"
88728697,"Si"
88728991,"Si"
88729900,"Si"
88730157,"Si"
88730661,"No"
88731136,"Si"
88733022,"Si"
88733542,"Si"
88734046,"No"
88735397,"Si"
88735529,"Si"
88737742,"Si"
88739802,"Si"
88747490,"Si"
88749393,"Si"
88754196,"Si"
88754649,"Si"
88757622,"Si"
88761655,"Si"
88762142,"Si"
88764663,"Si"
88764877,"Si"
88767233,"Si"
88767507,"Si"
88769351,"Si"
88771700,"Si"
88776241,"Si"
88776521,"Si"
88777654,"Si"
88777746,"Si"
88784490,"Si"
88788906,"No"
88789085,"No"
88790292,"Si"
88790536,"Si"
88792046,"Si"
88793708,"Si"
88796259,"Si"
88798868,"Si"
88799664,"Si"
88801763,"Si"
88802074,"Si"
88803124,"Si"
88805647,"Si"
88806307,"Si"
88806485,"Si"
88808098,"Si"
88809028,"Si"
88811027,"No"
88811197,"Si"
88811273,"Si"
88813708,"Si"
88815663,"Si"
88818234,"Si"
88818791,"Si"
88819301,"Si"
88831398,"Si"
88832476,"No"
88832738,"Si"
88832810,"Si"
88832938,"Si"
88835781,"Si"
88837601,"Si"
88839949,"Si"
88845128,"No"
88847169,"Si"
88847421,"Si"
88849327,"No"
88852390,"Si"
88856238,"Si"
88856413,"Si"
88856742,"Si"
88859596,"Si"
88861669,"Si"
88863689,"Si"
88863873,"Si"
88863990,"Si"
88865266,"Si"
88868436,"Si"
88869566,"Si"
88870275,"Si"
88873760,"Si"
88874724,"No"
88875005,"Si"
88877305,"Si"
88877632,"Si"
88878873,"No"
88879043,"Si"
88885007,"Si"
88885033,"Si"
88887004,"Si"
88888667,"Si"
88889471,"Si"
88890650,"Si"
88891705,"Si"
88894053,"Si"
88894834,"Si"
88895937,"Si"
88897821,"Si"
88897868,"Si"
88898744,"Si"
88899410,"Si"
88901531,"Si"
88903329,"Si"
88904058,"Si"
88905848,"Si"
88906361,"Si"
88908635,"Si"
88908701,"Si"
88911193,"Si"
88914383,"Si"
88914636,"Si"
88916000,"Si"
88916412,"Si"
88917328,"Si"
88921116,"Si"
88924748,"Si"
88925249,"Si"
88927527,"Si"
88927725,"Si"
88928834,"Si"
88930324,"Si"
88930739,"Si"
88931153,"Si"
88931375,"Si"
88932219,"Si"
88932491,"Si"
88932947,"Si"
88932994,"Si"
88933570,"Si"
88936418,"Si"
88936659,"Si"
88937676,"Si"
88940184,"Si"
88946650,"Si"
88947971,"Si"
88952661,"Si"
88954702,"Si"
88958529,"Si"
88959770,"No"
88959908,"Si"
88962075,"Si"
88963588,"Si"
88968364,"Si"
88968717,"Si"
88969713,"Si"
88975483,"Si"
88976839,"Si"
88978945,"Si"
88980509,"Si"
88981489,"No"
88982823,"Si"
88983423,"No"
88984644,"Si"
88995393,"No"
88996189,"Si"
89002522,"No"
89003137,"No"
89003556,"Si"
89005433,"Si"
89008931,"Si"
89011614,"Si"
89011654,"Si"
89014036,"Si"
89020769,"Si"
89027320,"Si"
89029453,"Si"
89032543,"Si"
89033632,"Si"
89034477,"Si"
89034532,"Si"
89041927,"Si"
89043106,"Si"
89044639,"Si"
89048698,"Si"
89048933,"Si"
89049056,"No"
89050846,"Si"
89050847,"Si"
89052089,"No"
89052292,"No"
89052980,"Si"
89052998,"Si"
89053998,"No"
89055431,"Si"
89058913,"Si"
89064932,"Si"
89066034,"Si"
89066070,"Si"
89067100,"Si"
89068736,"Si"
89068847,"Si"
89072738,"Si"
89073483,"Si"
89074625,"Si"
89074809,"Si"
89077291,"Si"
89078148,"Si"
89078568,"Si"
89080013,"Si"
89080154,"Si"
89082971,"Si"
89083753,"No"
89085145,"Si"
89087603,"Si"
89088192,"Si"
89091317,"Si"
89093158,"Si"
89093792,"No"
89094467,"Si"
89095725,"Si"
89096572,"Si"
89097148,"Si"
89098715,"Si"
89099335,"Si"
89100940,"Si"
89102565,"Si"
89102921,"Si"
89105305,"Si"
89105512,"Si"
89105829,"No"
89107350,"Si"
89111900,"No"
89116436,"Si"
89117383,"No"
89118661,"No"
89120290,"Si"
89121360,"Si"
89123347,"No"
89123462,"Si"
89126257,"Si"
89128175,"Si"
89130294,"Si"
89134447,"Si"
89136360,"Si"
89136368,"Si"
89140880,"No"
89142807,"Si"
89145326,"Si"
89145995,"Si"
89147501,"Si"
89148716,"Si"
89152381,"Si"
89155090,"Si"
89155528,"No"
89162775,"Si"
89164310,"Si"
89164323,"Si"
89166112,"Si"
89168487,"Si"
89169577,"Si"
89171789,"Si"
89174844,"Si"
89176113,"No"
89180258,"Si"
89181459,"Si"
